ID,target_country,target_region,prompt,source_question,answer_idx,region_choices_list,source_choices_list,region_choice_countries_list,region_choice_region_list,region_answer,region_answer_str
New-in-80,Algeria,Africa,What is the most famous theme park in Algeria?,ما هي أشهر مدينة ملاهي في الجزائر؟,A,"['ben aknoun', 'six flags', 'yankari (refers to yankari national park or yankari game reserve)', 'amburan beach club']","['بن عكنون', 'six flags', 'yankari', 'amburan beach club']","['Algeria', 'Mexico', 'Northern_Nigeria', 'Azerbaijan']","['Africa', 'North America', 'Africa', 'Western Asia']",0,ben aknoun
New-ko-06,Algeria,Africa,What is the most popular folk tale in Algeria that is typically told to children?,ما هي أشهر قصة شعبية تُروى عادة للأطفال في الجزائر؟,B,"['rabbit of the moon', 'juha stories', 'hasani', 'spider and green grasshopper']","['conejo de la luna', 'قصص جحا', 'حسنی', 'gizo da koki']","['Mexico', 'Algeria', 'Iran', 'Northern_Nigeria']","['North America', 'Africa', 'Western Asia', 'Africa']",1,juha stories
New-ko-07,Algeria,Africa,What is the customary symbol of condolence used at funerals in Algeria?,ما هو الرمز التقليدي للتعزية المستخدم في الجنازات في الجزائر؟,C,"['flowers', 'rooms', 'prayer', 'black tape']","['flowers', 'rumfuna', 'الدعاء', 'qara lent']","['US', 'Northern_Nigeria', 'Algeria', 'Azerbaijan']","['North America', 'Africa', 'Africa', 'Western Asia']",2,prayer
New-ko-08,Algeria,Africa,Where do university students in Algeria tend to work part-time the most?,أين يميل طلاب الجامعة  للعمل بدوام جزئي في الجزائر؟,D,"['cafe', 'companies', 'restaurants', 'call center']","['کافه', 'kamfanoni', 'restaurants', 'مراكز المكالمات']","['Iran', 'Northern_Nigeria', 'US', 'Algeria']","['Western Asia', 'Africa', 'North America', 'Africa']",3,call center
New-ko-10,Algeria,Africa,What are the most common activities people do as a side job in Algeria?,ما هي الأنشطة التي يقوم بها الناس كعمل إضافي في الجزائر؟,A,"['trading', 'taxi driving', 'tutor', 'commerce']","['المتاجرة', 'taksi sürücülüyü', 'ঘৰুৱা শিক্ষকৰ চাকৰি', 'ንግድ']","['Algeria', 'Azerbaijan', 'Assam', 'Ethiopia']","['Africa', 'Western Asia', 'South Asia', 'Africa']",0,trading
New-pe-02,Algeria,Africa,What is the most famous edible souvenir for tourists in Algeria?,ما هو أشهر أكل يقدم للسياح في الجزائر؟,B,"['duck curry', 'couscous', 'chicken stew', 'saffron']","['হাঁহ কোমোৰা', 'الكسكسي', 'ዶሮ ወጥ', 'زعفران']","['Assam', 'Algeria', 'Ethiopia', 'Iran']","['South Asia', 'Africa', 'Africa', 'Western Asia']",1,couscous
New-pe-06,Algeria,Africa,What is the most popular stew in Algeria?,ما هو أشهر طاجين في الجزائر؟,C,"['rendang', 'shiro', 'tajine zitoun', 'azerbaijani rice']","['rendang', 'ሽሮ', 'طاجين الزيتون', 'plov']","['Indonesia', 'Ethiopia', 'Algeria', 'Azerbaijan']","['South Asia', 'Africa', 'Africa', 'Western Asia']",2,tajine zitoun
New-pe-16,Algeria,Africa,What is the most famous traditional sport in Algeria?,ما هي. أشهر الرياضات التقليدية في الجزائر؟,D,"['silat', 'gena geme', 'wrestling', 'ball']","['silat', 'ገና ጨዋታ', 'کشتی', 'كرة القدم']","['Indonesia', 'Ethiopia', 'Iran', 'Algeria']","['South Asia', 'Africa', 'Western Asia', 'Africa']",3,ball
New-pe-45,Algeria,Africa,What is the usual work schedule during the month of Ramadan in Algeria?,ما هو جدول العمل المعتاد خلال شهر رمضان في الجزائر؟,A,"['from 9 am to 4 pm', 'same', 'as usual', ""start at 4 o'clock in the morning""]","['من التاسعة صباحا الى الرابعة مساءا', 'eyni', 'kamar yadda aka saba ne', 'পুৱা 4 বজাত চেহেৰী']","['Algeria', 'Azerbaijan', 'Northern_Nigeria', 'Assam']","['Africa', 'Western Asia', 'Africa', 'South Asia']",0,from 9 am to 4 pm
New-pe-49,Algeria,Africa,Where do families gather to pray together in Algeria?,أين تتجمع العائلات للصلاة معًا في الجزائر؟,B,"['neighborhood mosque', 'in the mosque', 'mosque', 'namghar']","['مسجد محله', 'في المسجد', 'masallaci', 'নামঘৰত']","['Iran', 'Algeria', 'Northern_Nigeria', 'Assam']","['Western Asia', 'Africa', 'Africa', 'South Asia']",1,in the mosque
New-pe-66,Algeria,Africa,What is the most popular after school curricular in elementary schools in Algeria?,ما هي أكثر الأنشطة شعبية بعد المدرسة عند طلاب المدارس الابتدائية في الجزائر؟,C,"['dance', 'basketball', 'returning home', 'going to islamic school']","['rəqs', 'basket', 'الرجوع الى المنزل', 'tafiya islamiyya']","['Azerbaijan', 'Indonesia', 'Algeria', 'Northern_Nigeria']","['Western Asia', 'South Asia', 'Africa', 'Africa']",2,returning home
New-pe-74,Algeria,Africa,How much is the average annual tuition fee for public universities in Algeria?,ما هي تكلفة الرسوم الدراسية السنوية المتوسطة للجامعات العمومية في الجزائر؟,D,"['free', 'check fifty', '1000000', '150']","['رایگان', 'duba hamsin', '1000000', '150']","['Iran', 'Northern_Nigeria', 'Indonesia', 'Algeria']","['Western Asia', 'Africa', 'South Asia', 'Africa']",3,150
New-pe-76,Algeria,Africa,What is a popular activity to do in parks in Algeria?,ما هي النشاطات التي يمكن القيام بها في الحدائق في الجزائر؟,A,"['strolling', 'picnic', 'square dance', 'running']","['التنزه', 'πικνίκ', '广场舞', 'ሩጫ']","['Algeria', 'Greece', 'China', 'Ethiopia']","['Africa', 'Europe', 'East Asia', 'Africa']",0,strolling
New-pe-78,Algeria,Africa,What is the name of the most famous film festival held in Algeria?,ما هو اسم أشهر مهرجان سينمائي يقام في الجزائر؟,B,"['leza award', 'oran', 'san sebastian cinema', 'beijing international film festival']","['ለዛ አዋርድ', 'المهرجان الدولي للفيلم العربي,مهرجان وهران الدولي للفيلم العربي', 'cine de San Sebastián', '北京电影节']","['Ethiopia', 'Algeria', 'Spain', 'China']","['Africa', 'Africa', 'Europe', 'East Asia']",1,oran
New-pe-83,Algeria,Africa,What is the popular card game played during social gatherings in Algeria?,ما هي لعبة الورق الشعبية التي يتم لعبها خلال اللقاءات الاجتماعية في الجزائر؟,C,"['card game', 'poker', 'coinche', 'dou dizhu']","['ላጥ ላጥ', 'poker', 'الكوينش', '斗地主']","['Ethiopia', 'UK', 'Algeria', 'China']","['Africa', 'Europe', 'Africa', 'East Asia']",2,coinche
New-pe-85,Algeria,Africa,Where is the most popular tourist destination abroad for people from Algeria?,ما هي أشهر وجهة سياحية خارج البلاد للجزائريين؟,D,"['london', 'japan', 'dubai', 'tunisia']","['Λονδίνο', '일본', 'ዱባይ', 'تونس']","['Greece', 'South_Korea', 'Ethiopia', 'Algeria']","['Europe', 'East Asia', 'Africa', 'Africa']",3,tunisia
New-pe-86,Algeria,Africa,What is the name of the most famous tower in Algeria?,ما هو اسم أشهر برج في الجزائر؟,A,"[""martyr's memorial"", 'bell tower', 'n seoul tower', 'fasil barrage']","['مقام الشهيد', 'Giralda', 'N서울타워', 'የፋሲል ግንብ']","['Algeria', 'Spain', 'South_Korea', 'Ethiopia']","['Africa', 'Europe', 'East Asia', 'Africa']",0,martyr's memorial
New-spme-04,Algeria,Africa,Which agricultural product is exported most often in Algeria?,ماهو المنتج الزراعي الذي يتم تصديره من الجزائر؟,B,"['rapeseed', 'dates', 'rice', 'coffee']","['rapeseed', 'التمور', '쌀', 'ቡና']","['UK', 'Algeria', 'South_Korea', 'Ethiopia']","['Europe', 'Africa', 'East Asia', 'Africa']",1,dates
New-spme-05,Algeria,Africa,What are the most popular sweets in Algeria?,ما هي أشهر الحلويات في الجزائر؟,C,"['cake ball', 'lemon', 'baklava', 'galaktompoureko']","['糕团', 'Lemon zaki', 'البقلاوة', 'γαλακτομπούρεκο']","['China', 'Northern_Nigeria', 'Algeria', 'Greece']","['East Asia', 'Africa', 'Africa', 'Europe']",2,baklava
New-spme-27,Algeria,Africa,What is the average education level for people in Algeria?,ما هو متوسط مستوى التعليم في الجزائر؟,D,"['high school diploma', 'high school', 'secondary', 'university']","['bachillerato', '高中', 'sakandire', 'الجامعي']","['Spain', 'China', 'Northern_Nigeria', 'Algeria']","['Europe', 'East Asia', 'Africa', 'Africa']",3,university
New-spme-37,Algeria,Africa,Which profession is most commonly studied abroad by students from Algeria?,ما هو التخصص الأكثر شيوعاً للدراسة في الخارج بالنسبة للطلاب الجزائريين؟,A,"['engineering', 'medicine', 'computer science', 'business']","['الهندسة', 'medicine', '计算机', 'kasuwanci']","['Algeria', 'UK', 'China', 'Northern_Nigeria']","['Africa', 'Europe', 'East Asia', 'Africa']",0,engineering
New-spme-65,Algeria,Africa,What is the most popular way to celebrate Independence Day in Algeria?,ما هي الطريقة الشائعة للاحتفال بعيد الاستقلال في الجزائر؟,B,"['parade', 'flag', 'flag hoisting', 'my picture']","['military parade, school parade', 'الاعلام', '국기 게양', 'hotona']","['Greece', 'Algeria', 'South_Korea', 'Northern_Nigeria']","['Europe', 'Africa', 'East Asia', 'Africa']",1,flag
New-spme-68,Algeria,Africa,What is the most popular beverage among children in Algeria?,ما هو المشروب الأكثر شعبية بين الأطفال في الجزائر؟,C,"['coca-cola', 'pororo tropical fruits flavor drink', 'juice', 'fool']","['Coca-Cola', '뽀로로 음료수', 'العصير', 'bobo']","['Spain', 'South_Korea', 'Algeria', 'Northern_Nigeria']","['Europe', 'East Asia', 'Africa', 'Africa']",2,juice
New-spme-78,Algeria,Africa,What is the name of the song that is typically sung at birthday parties in Algeria?,ما هو اسم الأغنية التي يغنيها الناس في حفلات أعياد الميلاد في الجزائر؟,D,"['happy birthday to you', 'happy birthday song', 'barka da ranar haihuwa', 'happy birthday, beautiful']","['happy birthday to you', '생일축하노래', 'happy birthday to you', 'سنة حلوة يا جميل']","['UK', 'South_Korea', 'Northern_Nigeria', 'Algeria']","['Europe', 'East Asia', 'Africa', 'Africa']",3,"happy birthday, beautiful"
New-su-01,Algeria,Africa,What snacks are usually sold in front of schools in Algeria?,ما هي الوجبات الخفيفة التي تباع عادة أمام المدارس في الجزائر؟,A,"['pizza', 'kebabs', 'biscuits', 'pork rinds']","['بيتزا', '烧烤', 'ብስኩት', 'chicharrones']","['Algeria', 'China', 'Ethiopia', 'Mexico']","['Africa', 'East Asia', 'Africa', 'North America']",0,pizza
New-su-10,Algeria,Africa,What food is commonly consumed by pregnant women in Algeria?,ما هي الأطعمة التي تستهلكها النساء الحوامل في الجزائر؟,B,"['chicken soup', 'fruit', 'injera', 'fish']","['鸡汤', 'الفاكهة', 'እንጀራ', 'fish']","['China', 'Algeria', 'Ethiopia', 'US']","['East Asia', 'Africa', 'Africa', 'North America']",1,fruit
New-su-15,Algeria,Africa,What is the most popular traditional non-alcoholic drink in Algeria?,ما هو المشروب غير الكحولي الأكثر شعبية في الجزائر؟,C,"['keneto', 'coffee', 'soda', 'sweet rice drink']","['ኬኔቶ', 'café', 'المشروب الغازي', '식혜']","['Ethiopia', 'Mexico', 'Algeria', 'South_Korea']","['Africa', 'North America', 'Africa', 'East Asia']",2,soda
New-su-17,Algeria,Africa,What sports facilities are generally available in parks in Algeria?,ما هي المرافق الرياضية المتوفرة في الحدائق العامة في الجزائر؟,D,"['basketball', 'athletics federation', 'badminton', 'petanque']","['basketball', 'አትሌቲክስ ፌዴሬሽን', '배드민턴', 'الكرة الحديدية']","['US', 'Ethiopia', 'South_Korea', 'Algeria']","['North America', 'Africa', 'East Asia', 'Africa']",3,petanque
New-su-21,Algeria,Africa,What are the common activities that seniors usually do in parks in Algeria?,ما هي الأنشطة الشائعة التي يقوم بها كبار السن في الحدائق  العامة في الجزائر؟,A,"['domino', 'walking', 'tai chi', 'sweepings']","['لعبة الدومينو', 'caminar', '太极拳', 'share share']","['Algeria', 'Mexico', 'China', 'Northern_Nigeria']","['Africa', 'North America', 'East Asia', 'Africa']",0,domino
New-su-24,Algeria,Africa,What sports do parents and children commonly play together in Algeria?,ما هي الرياضات الشائعة التي يمارسها الآباء والأطفال معًا في الجزائر؟,B,"['walk', 'ball game', 'soccer', 'grandfather and grandchild play']","['散步', 'لعبة الكرة', 'soccer', 'wasan kaka da jika']","['China', 'Algeria', 'US', 'Northern_Nigeria']","['East Asia', 'Africa', 'North America', 'Africa']",1,ball game
New-su-33,Algeria,Africa,What is the common dress code for school teachers in Algeria?,ما هو زي المعلمين المعتاد في الجزائر؟,C,"['semi-formal', 'clothes and cap', 'apron', 'trousers and shirt']","['세미포멀', 'riga da hula', 'المئزر', 'pantalon y camisa']","['South_Korea', 'Northern_Nigeria', 'Algeria', 'Mexico']","['East Asia', 'Africa', 'Africa', 'North America']",2,apron
New-su-82,Algeria,Africa,What clothes do brides usually wear at weddings in Algeria?,ما هي الملابس التي ترتديها العرائس عادة في الأعراس الجزائرية؟,D,"['wedding dress', 'formal wedding dress', 'fabric', 'karakou']","['웨딩드레스', 'formal wedding dress', 'atamfa', 'الكاراكو']","['South_Korea', 'US', 'Northern_Nigeria', 'Algeria']","['East Asia', 'North America', 'Africa', 'Africa']",3,karakou
New-su-83,Algeria,Africa,What food is usually served at weddings in Algeria?,ما هي الأطعمة التي تقدم عادة في الأعراس في الجزائر؟,A,"['couscous', 'red stew', 'fish', 'meat']","['الكسكسي', 'ቀይ ወጥ', 'মাছ', '肉']","['Algeria', 'Ethiopia', 'Assam', 'China']","['Africa', 'Africa', 'South Asia', 'East Asia']",0,couscous
New-su-86,Algeria,Africa,What is the most famous government building in Algeria?,ما هو أشهر مبنى حكومي في الجزائر؟,B,"['great hall of the people', 'government palace', 'ethiopian commercial bank building', 'mpr building']","['人民大会堂', 'قصر الحكومة', 'የኢትዮጲያ ንግድ ባንክ ሕንጻ', 'gedung mpr']","['China', 'Algeria', 'Ethiopia', 'Indonesia']","['East Asia', 'Africa', 'Africa', 'South Asia']",1,government palace
