ID,target_country,target_region,prompt,source_question,answer_idx,region_choices_list,source_choices_list,region_choice_countries_list,region_choice_region_list,region_answer,region_answer_str
New-pe-85,China,East Asia,Where is the most popular tourist destination abroad for people from China?,对于中国人来说，最受欢迎的境外旅游目的地在哪里？,C,"['dubai marina', 'london', 'america', 'japan']","['dubai marina', 'Λονδίνο', '美国', '일본']","['Northern_Nigeria', 'Greece', 'China', 'South_Korea']","['Africa', 'Europe', 'East Asia', 'East Asia']",2,america
New-pe-86,China,East Asia,What is the name of the most famous tower in China?,中国最著名的塔的名字是什么？,D,"['bell tower', ""ado bayero's house"", 'n seoul tower', 'leifeng pagoda']","['Giralda', 'gidan ado bayero', 'N서울타워', '雷锋塔']","['Spain', 'Northern_Nigeria', 'South_Korea', 'China']","['Europe', 'Africa', 'East Asia', 'East Asia']",3,leifeng pagoda
New-spme-01,China,East Asia,What edible insect is eaten most often in China?,在中国最常食用的可食用昆虫是什么？,A,"['cicada pupa', 'crickets', 'grasshopper', 'beondegi']","['蝉蛹', 'crickets', 'fara', '번데기']","['China', 'UK', 'Northern_Nigeria', 'South_Korea']","['East Asia', 'Europe', 'Africa', 'East Asia']",0,cicada pupa
New-spme-04,China,East Asia,Which agricultural product is exported most often in China?,中国最常出口哪种农产品？,B,"['dates', 'vegetable', 'avocado', 'rice']","['التمور', '蔬菜', 'aguacate', '쌀']","['Algeria', 'China', 'Mexico', 'South_Korea']","['Africa', 'East Asia', 'North America', 'East Asia']",1,vegetable
New-spme-37,China,East Asia,Which profession is most commonly studied abroad by students from China?,中国学生出国留学最常学习的专业/职业是哪个？,C,"['engineering', 'finance', 'computer science', 'english']","['الهندسة', 'finance', '计算机', '영어']","['Algeria', 'US', 'China', 'South_Korea']","['Africa', 'North America', 'East Asia', 'East Asia']",2,computer science
New-spme-65,China,East Asia,What is the most popular way to celebrate Independence Day in China?,在中国庆祝国庆节最流行的方式是什么？,D,"['independence celebration', 'flag hoisting', 'traditional bravary song', 'travel']","['grito de independencia', '국기 게양', 'በሽለላ', '出去旅游']","['Mexico', 'South_Korea', 'Ethiopia', 'China']","['North America', 'East Asia', 'Africa', 'East Asia']",3,travel
New-spme-68,China,East Asia,What is the most popular beverage among children in China?,在中国，儿童最喜欢的饮料是什么？,A,"['bubble tea', 'pororo tropical fruits flavor drink', 'soft drink', 'milk']","['奶茶', '뽀로로 음료수', 'ለስላሳ', 'milk']","['China', 'South_Korea', 'Ethiopia', 'US']","['East Asia', 'East Asia', 'Africa', 'North America']",0,bubble tea
New-spme-78,China,East Asia,What is the name of the song that is typically sung at birthday parties in China?,在中国生日聚会上通常会唱的歌曲叫什么名字？,B,"['barka da ranar haihuwa', 'birthday song', 'happy birthday song', 'las mañanitas']","['happy birthday to you', '生日快乐歌', '생일축하노래', 'las mañanitas']","['Northern_Nigeria', 'China', 'South_Korea', 'Mexico']","['Africa', 'East Asia', 'East Asia', 'North America']",1,birthday song
New-su-01,China,East Asia,What snacks are usually sold in front of schools in China?,在中国的学校门前通常卖些什么小吃？,C,"['chips', 'fried bean cake', 'kebabs', 'cup tteokbokki']","['chips', 'awara', '烧烤', '컵떡볶이']","['US', 'Northern_Nigeria', 'China', 'South_Korea']","['North America', 'Africa', 'East Asia', 'East Asia']",2,kebabs
New-su-09,China,East Asia,What oil is usually used for cooking in China?,在中国通常用什么油来烹饪？,D,"['canola oil', 'olive oil', 'mustard oil', 'peanut oil']","['카놀라유', 'زيت الزيتون', 'সৰিয়হৰ তেল', '花生油']","['South_Korea', 'Algeria', 'Assam', 'China']","['East Asia', 'Africa', 'South Asia', 'East Asia']",3,peanut oil
New-su-10,China,East Asia,What food is commonly consumed by pregnant women in China?,在中国，孕妇通常吃什么食物？,A,"['chicken soup', 'fruit', 'meat', 'fruits']","['鸡汤', 'الفاكهة', '고기', 'buah-buahan']","['China', 'Algeria', 'South_Korea', 'Indonesia']","['East Asia', 'Africa', 'East Asia', 'South Asia']",0,chicken soup
New-su-15,China,East Asia,What is the most popular traditional non-alcoholic drink in China?,中国最受欢迎的传统非酒精饮料是什么？,B,"['tea water', 'tea', 'keneto', 'sweet rice drink']","['চাহ পানী', '茶', 'ኬኔቶ', '식혜']","['Assam', 'China', 'Ethiopia', 'South_Korea']","['South Asia', 'East Asia', 'Africa', 'East Asia']",1,tea
New-su-17,China,East Asia,What sports facilities are generally available in parks in China?,在中国的公园里通常有什么体育设施？,C,"['badminton', 'athletics federation', 'fitness facilities', 'soccer field']","['배드민턴', 'አትሌቲክስ ፌዴሬሽን', '健身设施', 'lapangan sepakbola']","['South_Korea', 'Ethiopia', 'China', 'Indonesia']","['East Asia', 'Africa', 'East Asia', 'South Asia']",2,fitness facilities
New-su-21,China,East Asia,What are the common activities that seniors usually do in parks in China?,在中国的公园里，老年人通常都做些什么活动？,D,"['sweepings', 'walk', 'walking', 'tai chi']","['share share', 'খোজ কাঢ়ে', '걷기', '太极拳']","['Northern_Nigeria', 'Assam', 'South_Korea', 'China']","['Africa', 'South Asia', 'East Asia', 'East Asia']",3,tai chi
New-su-33,China,East Asia,What is the common dress code for school teachers in China?,中国学校教师的普遍着装要求是什么？,A,"['formal attire', 'semi-formal', 'clothes and cap', 'batik']","['正装', '세미포멀', 'riga da hula', 'batik']","['China', 'South_Korea', 'Northern_Nigeria', 'Indonesia']","['East Asia', 'East Asia', 'Africa', 'South Asia']",0,formal attire
New-su-34,China,East Asia,What is the most popular extracurricular activity related to music in schools in China?,在中国学校中，最受欢迎的与音乐相关的课外活动是什么？,B,"['sing', 'choir', 'music', 'band']","['الغناء', '合唱', 'Musiqi', '밴드']","['Algeria', 'China', 'Azerbaijan', 'South_Korea']","['Africa', 'East Asia', 'Western Asia', 'East Asia']",1,choir
New-su-45,China,East Asia,"What date is Education Day celebrated in China? (Provide in MM/DD format (e.g., 12/31).)",中国的教育日是在哪一天庆祝？（请提供MM/DD格式，例如：12/31。）,C,"['01/24', '02/12', '09/10', '05/17']","['01/24', '02/12', '09/10', '05/17']","['Algeria', 'Iran', 'China', 'South_Korea']","['Africa', 'Western Asia', 'East Asia', 'East Asia']",2,09/10
New-su-50,China,East Asia,What is the main occupation of people in mountainous areas in China?,中国山区人们的主要职业是什么？,D,"['animal breeding', 'agriculture', 'livestock farming', 'farmer']","['አርብቶ አደር', '농업', 'maldarlıq', '农民']","['Ethiopia', 'South_Korea', 'Azerbaijan', 'China']","['Africa', 'East Asia', 'Western Asia', 'East Asia']",3,farmer
New-su-75,China,East Asia,What type of vehicle do most families in China generally own?,在中国，大多数家庭通常拥有什么类型的车辆？,A,"['sedan', 'car', 'pride (car)', 'vitz']","['小轿车', '자동차', 'ماشین', 'ቪትዝ']","['China', 'South_Korea', 'Iran', 'Ethiopia']","['East Asia', 'East Asia', 'Western Asia', 'Africa']",0,sedan
New-su-83,China,East Asia,What food is usually served at weddings in China?,在中国的婚礼上通常会提供什么食物？,B,"['kebab', 'meat', 'buffet', 'rice']","['kabab', '肉', '뷔페', 'shinkafa']","['Azerbaijan', 'China', 'South_Korea', 'Northern_Nigeria']","['Western Asia', 'East Asia', 'East Asia', 'Africa']",1,meat
New-su-86,China,East Asia,What is the most famous government building in China?,中国最著名的政府建筑是什么？,C,"['cheongwadae', 'presidential villa', 'great hall of the people', 'parliament building']","['청와대', 'gidan shugaban ƙasa', '人民大会堂', 'ساختمان مجلس']","['South_Korea', 'Northern_Nigeria', 'China', 'Iran']","['East Asia', 'Africa', 'East Asia', 'Western Asia']",2,great hall of the people
New-su-88,China,East Asia,What is the most popular music genre among the younger population in China?,在中国年轻人中最受欢迎的音乐类型是什么？,D,"['bank', 'reggaeton', 'ballad', 'pop music']","['τράπ', 'reguetón', '발라드', '流行音乐']","['Greece', 'Mexico', 'South_Korea', 'China']","['Europe', 'North America', 'East Asia', 'East Asia']",3,pop music
Ni-en-12,China,East Asia,What is the top university in China? (Provide the official name.),中国最顶尖的大学是哪所？（请提供官方名称。）,A,"['tsinghua university', 'snu', 'harvard university', 'national and kapodistrian university of athens']","['清华大学', '서울대학교', 'harvard university', 'Εθνικό και Καποδιστριακό Πανεπιστήμιο Αθηνών']","['China', 'South_Korea', 'US', 'Greece']","['East Asia', 'East Asia', 'North America', 'Europe']",0,tsinghua university
Ni-en-20,China,East Asia,"At what age do most people start working in China? (Provide Arabic numerals (e.g., 12) only.)",在中国，大多数人开始工作的年龄是多少？（只提供阿拉伯数字（例如，12）。）,B,"['25', '22', '18', '16']","['25', '22', '18', '16']","['South_Korea', 'China', 'Spain', 'Mexico']","['East Asia', 'East Asia', 'Europe', 'North America']",1,22
Ni-en-31,China,East Asia,What do people in China traditionally eat on Christmas Day?,在中国，人们在圣诞节通常吃些什么？,C,"['cake', 'ham', 'apple', 'seafood']","['케이크', 'ham', '苹果', 'marisco']","['South_Korea', 'US', 'China', 'Spain']","['East Asia', 'North America', 'East Asia', 'Europe']",2,apple
Nu-in-20,China,East Asia,"When is Children's Day celebrated in China? (Provide in MM/DD format (e.g., 12/31).)",中国的儿童节是哪天庆祝的？（请以MM/DD格式提供，例如12/31。）,D,"['04/30', '05/12', '05/05', '06/01']","['04/30', '05/12', '05/05', '06/01']","['Mexico', 'UK', 'South_Korea', 'China']","['North America', 'Europe', 'East Asia', 'East Asia']",3,06/01
Nu-in-40,China,East Asia,Which city is the main destination for job seekers in China?,在中国，哪个城市是求职者的主要目的地？,A,"['beijing', 'seoul', 'london', 'NY']","['北京', '서울', 'london', 'NY']","['China', 'South_Korea', 'UK', 'US']","['East Asia', 'East Asia', 'Europe', 'North America']",0,beijing
Sa-en-1,China,East Asia,What is China's most popular fast food chain?,中国最受欢迎的快餐连锁店是哪家？,B,"[""goody's"", 'kentucky fried chicken', 'lotteria', 'kfc']","[""Goody's"", '肯德基', '롯데리아', 'কে এফ চি']","['Greece', 'China', 'South_Korea', 'Assam']","['Europe', 'East Asia', 'East Asia', 'South Asia']",1,kentucky fried chicken
Sa-en-13,China,East Asia,What is the food that is most divisive (either love or hate) in China?,在中国最具有分歧性的食物（要么喜欢要么讨厌）是什么？,C,"['mint chocolate', 'okra', 'durian', 'padang rice']","['민트초코', 'μπάμιες', '榴莲', 'nasi padang']","['South_Korea', 'Greece', 'China', 'Indonesia']","['East Asia', 'Europe', 'East Asia', 'South Asia']",2,durian
Sa-en-16,China,East Asia,What is the most popular soccer team among the people from China?,在中国人中最受欢迎的足球队是哪一支？,D,"['oil india duliajan', 'tottenham', 'madrid', 'guangzhou fc']","['অইল ইণ্ডিয়া দুলিয়াজান', '토트넘', 'Madrid', '广州恒大']","['Assam', 'South_Korea', 'Spain', 'China']","['South Asia', 'East Asia', 'Europe', 'East Asia']",3,guangzhou fc
Sa-en-22,China,East Asia,What is the most famous university in China known for its sports team?,中国最有名的大学，以其体育队伍而闻名的是哪所？,A,"['tsinghua university', 'yonsei university', 'ucam', 'the university of indonesia']","['清华', '연세대', 'UCAM', 'universitas indonesia']","['China', 'South_Korea', 'Spain', 'Indonesia']","['East Asia', 'East Asia', 'Europe', 'South Asia']",0,tsinghua university
Sa-en-32,China,East Asia,What is the most popular family TV show in China?,中国最受欢迎的家庭电视节目是什么？,B,"['beharbari outpost', 'happy camp', 'running man', ""ant & dec's saturday night takeaway""]","['বেহাৰবাৰী আউটপোষ্ট', '快乐大本营', '런닝맨', ""ant & dec's saturday night takeaway""]","['Assam', 'China', 'South_Korea', 'UK']","['South Asia', 'East Asia', 'East Asia', 'Europe']",1,happy camp
Sa-en-37,China,East Asia,What is the most popular family boardgame in China?,在中国最受欢迎的家庭桌游是什么？,C,"['snakes and ladders', 'monopoly', 'mahjong', 'blue marble']","['ular tangga', 'monopoly', '麻将', '부루마불']","['Indonesia', 'UK', 'China', 'South_Korea']","['South Asia', 'Europe', 'East Asia', 'East Asia']",2,mahjong
Sa-en-6,China,East Asia,What is the most popular takeaway food in China?,在中国最受欢迎的外卖食物是什么？,D,"['fried chicken', 'gyro', 'doner kebab', 'malatang']","['치킨', 'γύρος', 'dönər', '麻辣烫']","['South_Korea', 'Greece', 'Azerbaijan', 'China']","['East Asia', 'Europe', 'Western Asia', 'East Asia']",3,malatang
Sa-en-7,China,East Asia,What are popular snacks in China?,在中国有哪些受欢迎的小吃？,A,"['xiaolongbao', 'crisps', 'potato chips', 'fried chicken']","['小笼包', 'چیپس', 'πατατάκια', '치킨']","['China', 'Iran', 'Greece', 'South_Korea']","['East Asia', 'Western Asia', 'Europe', 'East Asia']",0,xiaolongbao
Sa-en-9,China,East Asia,What do people from China eat at the beach?,中国人在海滩上吃什么？,B,"['watermelon', 'skewers', 'sandwiches', 'raw fish']","['qarpız', '烧烤', 'bocadillos', '회']","['Azerbaijan', 'China', 'Spain', 'South_Korea']","['Western Asia', 'East Asia', 'Europe', 'East Asia']",1,skewers
Ta-pe-21,China,East Asia,Where do children usually play soccer in China?,在中国，孩子们通常在哪里踢足球？,C,"['school playground', 'square', 'sports field', 'alley']","['학교 운동장', 'plaza', '操场', 'کوچه']","['South_Korea', 'Spain', 'China', 'Iran']","['East Asia', 'Europe', 'East Asia', 'Western Asia']",2,sports field
